SYNERGY	COMBINATION_ID	CELL_LINE	COMPOUND_A	COMPOUND_B	Target_A	Target_B	MAX_CONC_A	MAX_CONC_B	IC50_A	H_A	Einf_A	IC50_B	H_B	Einf_B	Avg_HBA	Var_HBA	Avg_cLogP	Var_cLogP	Avg_HBD	Var_HBD	Avg_Lipinski	Var_Lipinski	Avg_MW	Var_MW	PPI_Dis	Overlap_Neighbor	Overlap_CGN	Overlap_CM	Overlap_bp	Overlap_mf	Overlap_cc	Overlap_onco	Avg_exp	Var_exp	PPI_Dis_cnv	Overlap_Neighbor_cnv	Overlap_CGN_cnv	Overlap_CM_cnv	Overlap_bp_cnv	Overlap_mf_cnv	Overlap_cc_cnv	Overlap_onco_cnv	PPI_Dis_lof	Overlap_Neighbor_lof	Overlap_CGN_lof	Overlap_CM_lof	Overlap_bp_lof	Overlap_mf_lof	Overlap_cc_lof	Overlap_onco_lof	Target_lof
220.3445	ERBB.FGFR	RT4	EGFR,ERBB.+	FGFR1,FGFR2,FGFR3	EGFR,ERBB2,ERBB2IP,ERBB3,ERBB4	FGFR1,FGFR2,FGFR3	3	3	0.412099332	0.9823207	31.58144122	1	0	100	8	0	4.47	0.0565685424949239	2.5	0.707106781186548	0	0	468.75	7.28319984622141	1.8	0.133757961783439	NA	0.285714285714286	0.116883116883117	0.454545454545455	0.19047619047619	0.0555555555555556	4.45214825958316	1.19505717236937	1.83333333333333	0.23943661971831	NA	0.452054794520548	0.657534246575342	0.65625	0.4	0.272727272727273	2.08333333333333	0.319121447028424	NA	0.466666666666667	0.810526315789474	0.676470588235294	0.55	0.318181818181818	0
15.77256	ERBB.FGFR	NCI-SNU-16	EGFR,ERBB.+	FGFR1,FGFR2,FGFR3	EGFR,ERBB2,ERBB2IP,ERBB3,ERBB4	FGFR1,FGFR2,FGFR3	0.01	3	0.007388022	2.7973828	0	1.020987454	10	91.29980858	8	0	4.47	0.0565685424949239	2.5	0.707106781186548	0	0	468.75	7.28319984622141	1.8	0.133757961783439	NA	0.285714285714286	0.116883116883117	0.454545454545455	0.19047619047619	0.0555555555555556	4.50866148371318	1.3303535352699	1.83333333333333	0.23943661971831	NA	0.452054794520548	0.657534246575342	0.65625	0.4	0.272727272727273	1.94285714285714	0.306282722513089	0.523809523809524	0.486842105263158	0.673202614379085	0.826923076923077	0.44	0.333333333333333	0
3.410365	FGFR.MTOR_1	CAL-148	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	1	1	0.234056431	2.4505796	70.35584975	1	0	100	8.5	0.707106781186548	3.45	1.38592929112563	2	1.4142135623731	0	0	463.1	0.707106781186548	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	4.58109695855773	0.991958092010813	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	2.08333333333333	0.213286713286713	0.939393939393939	0.40625	0.843373493975904	0.6	0.636363636363636	0.25	0
18.78778	FGFR.MTOR_1	CAL-51	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	1	1	0.29715086	1.3447018	7.70769574	1	0.297191	71.49810509	8.5	0.707106781186548	3.45	1.38592929112563	2	1.4142135623731	0	0	463.1	0.707106781186548	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	5.9423941936825	1.12891298728897	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	2.50595238095238	0.62152133580705	0.973333333333333	0.532467532467532	0.917241379310345	0.87719298245614	0.818181818181818	0.62962962962963	0
7.986024	FGFR.MTOR_1	DMS-114	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	1	3	0.618544143	0.9108319	0	0.159942441	2.1942635	14.67069632	8.5	0.707106781186548	3.45	1.38592929112563	2	1.4142135623731	0	0	463.1	0.707106781186548	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	5.01939917337038	1.51198770263559	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	1.6	0.738125802310655	0.6	0.385964912280702	0.862385321100917	0.815789473684211	0.692307692307692	0.133333333333333	0
3.578846	FGFR.MTOR_1	HCC1143	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	1	1	0.413837669	1.3312338	22.38945042	1	0	100	8.5	0.707106781186548	3.45	1.38592929112563	2	1.4142135623731	0	0	463.1	0.707106781186548	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	4.91490106234432	2.00501315767097	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	2.2	0.498881431767338	NA	NA	0.34375	0.333333333333333	0.793103448275862	0.2	0
3.211573	FGFR.MTOR_1	HCC1187	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	1	1	0.267308341	10	11.99905238	0.344613397	10	94.99987928	8.5	0.707106781186548	3.45	1.38592929112563	2	1.4142135623731	0	0	463.1	0.707106781186548	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	5.23651634660759	1.68262674700536	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	2.125	0.0371900826446281	NA	NA	0.185185185185185	0.2	0.181818181818182	0.0769230769230769	0
47.21145	FGFR.MTOR_1	HCC1395	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	1	1	0.362513239	1.329707	30.76640912	0.012555043	1.7705714	51.98260189	8.5	0.707106781186548	3.45	1.38592929112563	2	1.4142135623731	0	0	463.1	0.707106781186548	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	4.79198345393093	0.877860730145685	1.875	0.278125	NA	0.258620689655172	0.872549019607843	0.619047619047619	0.619047619047619	0.277777777777778	1.86666666666667	0.339181286549708	NA	0.306451612903226	0.887931034482759	0.733333333333333	0.764705882352941	0.380952380952381	0
-2.545934	FGFR.MTOR_1	HCC1428	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	1	1	0.820615151	1.0935644	0	1e-04	0.1	89.21732852	8.5	0.707106781186548	3.45	1.38592929112563	2	1.4142135623731	0	0	463.1	0.707106781186548	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	4.50052362579984	0.799552090812589	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	0
4.230704	FGFR.MTOR_1	HCC1937	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	1	1	0.356456016	2.4517083	76.6830065	1	0	100	8.5	0.707106781186548	3.45	1.38592929112563	2	1.4142135623731	0	0	463.1	0.707106781186548	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	5.01519385684199	1.34712511274768	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	1.75	0.651741293532338	0.5	0.321428571428571	0.862385321100917	0.757575757575758	0.692307692307692	0.0714285714285714	0
21.52029	FGFR.MTOR_1	Hs-578-T	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	1	1	0.329906753	1.2506956	12.271682	1	0	100	8.5	0.707106781186548	3.45	1.38592929112563	2	1.4142135623731	0	0	463.1	0.707106781186548	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	4.88958885955609	1.73250408053999	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	0
0.2484452	FGFR.MTOR_1	KMS-11	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	1	0.03	0.335520848	10	34.19880117	0.03	10	10.40028443	8.5	0.707106781186548	3.45	1.38592929112563	2	1.4142135623731	0	0	463.1	0.707106781186548	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	6.15809316185397	3.69486100381812	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	0
14.21441	FGFR.MTOR_1	MCF7	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	0.3	3	0.087848982	1.2621362	0	1.585734977	2.6416989	40.83989289	8.5	0.707106781186548	3.45	1.38592929112563	2	1.4142135623731	0	0	463.1	0.707106781186548	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	4.49096166584044	1.10261403660464	1.875	0.278125	NA	0.258620689655172	0.872549019607843	0.619047619047619	0.619047619047619	0.277777777777778	2.04166666666667	0.682819383259912	NA	0.354838709677419	0.928	0.757575757575758	0.619047619047619	0.315789473684211	0
39.65426	FGFR.MTOR_1	MDA-MB-157	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	1	1	0.287347646	10	54.29931962	0.038929872	2.1024064	35.72466213	8.5	0.707106781186548	3.45	1.38592929112563	2	1.4142135623731	0	0	463.1	0.707106781186548	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	5.62012868432359	1.52399564072172	1.75	0.193661971830986	0.333333333333333	0.06	0.737704918032787	0.75	0.966666666666667	NA	1.75	0.688721804511278	0.92	0.355932203389831	0.963636363636364	0.86	0.976744186046512	0.1875	0
18.34433	FGFR.MTOR_1	MDA-MB-231	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	1	1	0.347292964	1.4256854	36.12757031	1	0	100	8.5	0.707106781186548	3.45	1.38592929112563	2	1.4142135623731	0	0	463.1	0.707106781186548	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	4.11808167714803	0.844918065018955	1.875	0.278125	NA	0.258620689655172	0.872549019607843	0.619047619047619	0.619047619047619	0.277777777777778	1.91666666666667	0.512035010940919	0.939393939393939	0.328125	0.986899563318777	0.692307692307692	0.766666666666667	0.409090909090909	0
-18.80834	FGFR.MTOR_1	RT4	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	1	3	1	10	1.00023851	0.304767889	1.0411062	32.99463673	8.5	0.707106781186548	3.45	1.38592929112563	2	1.4142135623731	0	0	463.1	0.707106781186548	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	4.68520518450039	1.51553114075876	1.875	0.278125	NA	0.258620689655172	0.872549019607843	0.619047619047619	0.619047619047619	0.277777777777778	2.08333333333333	0.428205128205128	NA	0.283333333333333	0.924528301886792	0.652173913043478	0.764705882352941	0.333333333333333	0
4.670391	FGFR.MTOR_1	NCI-SNU-16	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	1	0.01	0.487431654	2.0219415	9.80068633	0.007512835	2.7158804	0	8.5	0.707106781186548	3.45	1.38592929112563	2	1.4142135623731	0	0	463.1	0.707106781186548	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	5.21348227296258	1.39148947356259	1.875	0.278125	NA	0.258620689655172	0.872549019607843	0.619047619047619	0.619047619047619	0.277777777777778	1.86666666666667	0.404761904761905	0.846153846153846	0.306451612903226	0.880733944954128	0.837209302325581	0.652173913043478	0.35	0
-6.632685	FGFR.MTOR_3	KATOIII	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	3	0.01	0.343296366	0.227492	0	0.005145566	10	22.19889975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	5.62563268900654	2.50444428876646	1.75	0.651741293532338	0.5	0.321428571428571	0.862385321100917	0.757575757575758	0.692307692307692	0.0714285714285714	1.875	0.719727891156463	0.904761904761905	0.366666666666667	0.917910447761194	0.764705882352941	0.692307692307692	0.409090909090909	0
10.58274	FGFR.MTOR_3	MCF7	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	1	3	0.008324516	3.975491	38.33079789	3	10	54.00183511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	4.49096166584044	1.10261403660464	1.875	0.278125	NA	0.258620689655172	0.872549019607843	0.619047619047619	0.619047619047619	0.277777777777778	2.04166666666667	0.682819383259912	NA	0.354838709677419	0.928	0.757575757575758	0.619047619047619	0.315789473684211	0
8.901234	FGFR.MTOR_3	NCI-H1703	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	3	3	0.00037037	0.1176014	0	1.74731751	1.1851174	3.78848408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	4.45496718559447	1.10965960267976	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	2.25	0.158273381294964	NA	0.117647058823529	0.411764705882353	0.5	0.272727272727273	0.434782608695652	0
78.08926	FGFR.MTOR_3	NCI-H520	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	3	3	0.00037037	0.1	26.07131167	0.046632761	10	70.24880605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	5.11846416869479	1.65751658760797	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	1.66666666666667	0.688622754491018	0.5	0.484848484848485	0.926666666666667	0.813953488372093	0.692307692307692	0.315789473684211	0
72.74892	FGFR.MTOR_3	RT4	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	3	3	3	0.3495734	6.18780364	1.229347134	0.592396	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	4.68520518450039	1.51553114075876	1.875	0.278125	NA	0.258620689655172	0.872549019607843	0.619047619047619	0.619047619047619	0.277777777777778	2.08333333333333	0.428205128205128	NA	0.283333333333333	0.924528301886792	0.652173913043478	0.764705882352941	0.333333333333333	0
-15.33537	FGFR.MTOR_3	NCI-SNU-16	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	3	0.01	0.087655762	0.7032633	17.42754608	0.003945699	10	35.99414109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	5.21348227296258	1.39148947356259	1.875	0.278125	NA	0.258620689655172	0.872549019607843	0.619047619047619	0.619047619047619	0.277777777777778	1.86666666666667	0.404761904761905	0.846153846153846	0.306451612903226	0.880733944954128	0.837209302325581	0.652173913043478	0.35	0
-27.67313	FGFR.MTOR_3	T47D	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	1	1	1e-04	0.1	4.01068434	1	10	86.20036168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	4.4080765356936	1.24903865347271	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	2.06666666666667	0.321533923303835	0.777777777777778	0.181818181818182	0.641509433962264	0.384615384615385	0.75	0.0714285714285714	0
-28.19635	FGFR.MTOR_3	UACC-812	FGFR1,FGFR2,FGFR3	MTOR	FGFR1,FGFR2,FGFR3	MTOR	1	1	1	0	100	1	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	4.69076530213096	1.39248094828347	2	0.00847457627118644	NA	NA	0	0.2	0.1	NA	2	0.464454976303318	NA	0.0408163265306122	0.523809523809524	0.454545454545455	0.571428571428571	0.235294117647059	0
4.902747	FGFR.PIK3C_MTOR	CAL-120	FGFR1,FGFR2,FGFR3	MTOR,PIK3C.+	FGFR1,FGFR2,FGFR3	MTOR,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG	1	3	1e-04	0.1	94.94340993	0.082194923	0.4788812	38.19259513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07407407407407	0.026634382566586	NA	0.0727272727272727	0.102040816326531	0.25	0.1	0.153846153846154	5.05717088602236	2.21039751558665	2.07407407407407	0.026634382566586	NA	0.0727272727272727	0.102040816326531	0.25	0.1	0.153846153846154	2.07407407407407	0.026634382566586	NA	0.0727272727272727	0.102040816326531	0.25	0.1	0.153846153846154	0
-43.92558	FGFR.PIK3C_MTOR	DMS-114	FGFR1,FGFR2,FGFR3	MTOR,PIK3C.+	FGFR1,FGFR2,FGFR3	MTOR,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG	1	3	1	0.8314202	38.13022395	0.148701775	1.2731659	9.59482035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07407407407407	0.026634382566586	NA	0.0727272727272727	0.102040816326531	0.25	0.1	0.153846153846154	5.01561022106526	1.8798875541937	2.07407407407407	0.026634382566586	NA	0.0727272727272727	0.102040816326531	0.25	0.1	0.153846153846154	1.96363636363636	0.623931623931624	0.0612244897959184	0.4	0.734848484848485	0.8	0.692307692307692	0.214285714285714	0
38.96104	FGFR.PIK3C_MTOR	HCC1500	FGFR1,FGFR2,FGFR3	MTOR,PIK3C.+	FGFR1,FGFR2,FGFR3	MTOR,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG	1	1	0.100893779	1.759363	0	0.78311744	0.5815926	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07407407407407	0.026634382566586	NA	0.0727272727272727	0.102040816326531	0.25	0.1	0.153846153846154	5.16986291253879	1.88992068212654	2.225	0.197183098591549	NA	0.296875	0.747967479674797	0.608695652173913	0.619047619047619	0.3	2.27272727272727	0.276243093922652	0.0980392156862745	0.338461538461538	0.776978417266187	0.76	0.619047619047619	0.32258064516129	0
20.0893	FGFR.PIK3C_MTOR	KATOIII	FGFR1,FGFR2,FGFR3	MTOR,PIK3C.+	FGFR1,FGFR2,FGFR3	MTOR,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG	1	0.01	1	0	100	0.004503108	3.2782813	12.75453673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07407407407407	0.026634382566586	NA	0.0727272727272727	0.102040816326531	0.25	0.1	0.153846153846154	5.22515170063688	2.09032878811428	2.05	0.525490196078431	0.0416666666666667	0.34375	0.734848484848485	0.742857142857143	0.692307692307692	0.185185185185185	2.04166666666667	0.601343784994401	0.38	0.382352941176471	0.796178343949045	0.75	0.692307692307692	0.382352941176471	0
8.495394	FGFR.PIK3C_MTOR	MCF7	FGFR1,FGFR2,FGFR3	MTOR,PIK3C.+	FGFR1,FGFR2,FGFR3	MTOR,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG	1	3	1	10	58.20028216	3	10	47.80159274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07407407407407	0.026634382566586	NA	0.0727272727272727	0.102040816326531	0.25	0.1	0.153846153846154	4.84001705829657	1.63859078422021	2.225	0.197183098591549	NA	0.296875	0.747967479674797	0.608695652173913	0.619047619047619	0.3	2.26388888888889	0.555164319248826	NA	0.382352941176471	0.820689655172414	0.742857142857143	0.619047619047619	0.32258064516129	0
2.826144	FGFR.PIK3C_MTOR	MDA-MB-361	FGFR1,FGFR2,FGFR3	MTOR,PIK3C.+	FGFR1,FGFR2,FGFR3	MTOR,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG	1	1	0.10637313	1.1026626	4.45221372	0.048188299	1.1684245	88.91778886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07407407407407	0.026634382566586	NA	0.0727272727272727	0.102040816326531	0.25	0.1	0.153846153846154	4.99757313462939	1.59961867402178	2.07407407407407	0.026634382566586	NA	0.0727272727272727	0.102040816326531	0.25	0.1	0.153846153846154	2.13186813186813	0.648185483870968	0.241379310344828	0.48	0.75177304964539	0.75	0.733333333333333	0.333333333333333	0
37.25778	FGFR.PIK3C_MTOR	RT4	FGFR1,FGFR2,FGFR3	MTOR,PIK3C.+	FGFR1,FGFR2,FGFR3	MTOR,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG	1	3	1	0	100	0.426747272	0.9887709	32.43041382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07407407407407	0.026634382566586	NA	0.0727272727272727	0.102040816326531	0.25	0.1	0.153846153846154	4.99819680738483	1.76932396952312	2.225	0.197183098591549	NA	0.296875	0.747967479674797	0.608695652173913	0.619047619047619	0.3	2.27777777777778	0.317689530685921	NA	0.318181818181818	0.842696629213483	0.64	0.764705882352941	0.333333333333333	0
17.64808	FGFR.PIK3C_MTOR	NCI-SNU-16	FGFR1,FGFR2,FGFR3	MTOR,PIK3C.+	FGFR1,FGFR2,FGFR3	MTOR,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG	1	0.01	0.39154537	10	80.19831988	0.007774545	2.6889967	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07407407407407	0.026634382566586	NA	0.0727272727272727	0.102040816326531	0.25	0.1	0.153846153846154	5.00564664697573	1.92378625261547	2.225	0.197183098591549	NA	0.296875	0.747967479674797	0.608695652173913	0.619047619047619	0.3	2.21818181818182	0.294010889292196	0.192982456140351	0.338235294117647	0.761538461538461	0.822222222222222	0.652173913043478	0.34375	0
0.03930111	FGFR.Proteasome_2	BT-474	FGFR1,FGFR2,FGFR3	Proteasome	FGFR1,FGFR2,FGFR3	Proteasome	1	1	0.008862551	2.9380419	3.70358336	1	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.72222222222222	0.472081218274112	1	0.0961538461538462	0.69047619047619	0.473684210526316	0.727272727272727	0.388888888888889	0
-23.64164	FGFR.Proteasome_2	DMS-114	FGFR1,FGFR2,FGFR3	Proteasome	FGFR1,FGFR2,FGFR3	Proteasome	0.3	3	0.00656136	2.5036734	2.33157414	0.142502488	1.4388412	9.84128696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4	0.753280839895013	1	0.385964912280702	0.903846153846154	0.763157894736842	0.653846153846154	0.133333333333333	0
-15.55902	FGFR.Proteasome_2	KMS-11	FGFR1,FGFR2,FGFR3	Proteasome	FGFR1,FGFR2,FGFR3	Proteasome	0.03	0.03	0.001257984	4.1614957	0.40867474	0.028550895	1.7398386	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
4.365294	FGFR.Proteasome_2	MCF7	FGFR1,FGFR2,FGFR3	Proteasome	FGFR1,FGFR2,FGFR3	Proteasome	0.3	3	0.000344866	0.6583097	0	3	10	56.20174783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	0.289036544850498	NA	0.258620689655172	0.89	0.523809523809524	0.571428571428571	0.277777777777778	1.94444444444444	0.698795180722892	NA	0.354838709677419	0.935483870967742	0.696969696969697	0.571428571428571	0.315789473684211	0
-10.20944	FGFR.Proteasome_2	MDA-MB-361	FGFR1,FGFR2,FGFR3	Proteasome	FGFR1,FGFR2,FGFR3	Proteasome	1	1	0.007154334	0.4499238	0	1	0.9481324	73.50995674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.89285714285714	0.772893772893773	1	0.470588235294118	0.911504424778761	0.705882352941177	0.7	0.35	0
4.850328	FGFR.Proteasome_2	NCI-H520	FGFR1,FGFR2,FGFR3	Proteasome	FGFR1,FGFR2,FGFR3	Proteasome	0.1	3	0.002729956	2.6992541	3.65286146	3	0.4121204	22.83861814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4	0.706153846153846	1	0.484848484848485	0.932885906040268	0.767441860465116	0.653846153846154	0.315789473684211	0
-10.7516	FGFR.Proteasome_2	NCI-SNU-16	FGFR1,FGFR2,FGFR3	Proteasome	FGFR1,FGFR2,FGFR3	Proteasome	0.1	0.01	0.002245851	5.0986233	0.39018591	0.007885491	3.2440232	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	0.289036544850498	NA	0.258620689655172	0.89	0.523809523809524	0.571428571428571	0.277777777777778	1.6	0.420612813370474	1	0.306451612903226	0.897196261682243	0.790697674418605	0.608695652173913	0.35	0
4.402312	FGFR.Proteasome_2	UACC-812	FGFR1,FGFR2,FGFR3	Proteasome	FGFR1,FGFR2,FGFR3	Proteasome	1	1	0.000327257	9.7986036	0	0.2308134	0.1	94.73861428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.75	0.481389578163772	NA	0.0408163265306122	0.666666666666667	0.454545454545455	0.55	0.235294117647059	0
3.94674	FGFR.WNT	KATOIII	FGFR1,FGFR2,FGFR3	TNKS,WNT.+	FGFR1,FGFR2,FGFR3	TNKS,WNT1,WNT10A,WNT10B,WNT11,WNT16,WNT2,WNT2B,WNT3,WNT3A,WNT4,WNT5A,WNT5B,WNT6,WNT7A,WNT7B,WNT8A,WNT8B,WNT9A,WNT9B	3	0.01	0.298753851	1.2886504	8.14690748	0.003780634	10	18.59512959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.85	0.0182926829268293	NA	0.0897435897435897	0.125	0	0	0.08	3.72709627510872	1.3413834439092	2.77380952380952	0.569164265129683	0.0952380952380952	0.285714285714286	0.793388429752066	0.638888888888889	0.53125	0.1	2.73913043478261	0.647560975609756	0.558823529411765	0.32183908045977	0.848275862068966	0.648648648648649	0.53125	0.236363636363636	0
-18.08964	FGFR.WNT	KMS-11	FGFR1,FGFR2,FGFR3	TNKS,WNT.+	FGFR1,FGFR2,FGFR3	TNKS,WNT1,WNT10A,WNT10B,WNT11,WNT16,WNT2,WNT2B,WNT3,WNT3A,WNT4,WNT5A,WNT5B,WNT6,WNT7A,WNT7B,WNT8A,WNT8B,WNT9A,WNT9B	3	0.03	1.03584403	1.6151987	0	0.03	10	1.40029839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.85	0.0182926829268293	NA	0.0897435897435897	0.125	0	0	0.08	4.27523129967433	2.07406160198074	2.85	0.0182926829268293	NA	0.0897435897435897	0.125	0	0	0.08	2.85	0.0182926829268293	NA	0.0897435897435897	0.125	0	0	0.08	0
